Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 1 22  22   0.00    2.5                            
 1 22  22   1.00    2.6                            
 1 22  22   2.00    2.8                            
 1 22  22   3.00    2.2                            
 1 22  22   6.00    2.2                            
 1 22  22   7.00    3.8                            
 1 22  22   8.00    5.6           2.3              
 1 22  22   9.00    5.8           2.6              
 1 22  22  10.00      6           2.6              
 1 22  22  11.00      6           2.4      4       
 1 22  22  12.00    5.3    2.5                  2.5
 1 22  22  13.00    4.9      2                    2
 1 22  22  14.00    5.3                            
 1 22  22  15.00    5.1                            
 1 22  22  16.00    3.6                            
 1 22  22  17.00    2.8                            
 1 22  22  23.00      2                            
