Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 2 20  51   0.00    2.9                            
 2 20  51   1.00    2.5                            
 2 20  51   2.00    2.6                            
 2 20  51   3.00    2.8                            
 2 20  51   6.00      4                            
 2 20  51   7.00    5.8                            
 2 20  51   8.00      6                            
 2 20  51   9.00    6.8           2.5    3.5       
 2 20  51  10.00    6.8           2.7    3.6       
 2 20  51  11.00    7.3           2.7    3.6       
 2 20  51  12.00    7.4           2.6    3.5       
 2 20  51  17.00    5.8                            
 2 20  51  18.00    4.5                            
 2 20  51  19.00    3.9                            
 2 20  51  20.00    3.2                            
 2 20  51  21.00    3.1                            
 2 20  51  22.00    2.9                            
 2 20  51  23.00    2.8                            
