Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
12 13 347  22.00   2.50   1.60                     
12 13 347  23.00   2.50   1.30                     
12 13 347   0.00   2.10   1.50                     
12 13 347   3.00          2.10                     
12 13 347   4.00          2.70                     
12 13 347   5.00   3.50   2.10                     
12 13 347   6.00   4.50   2.00                     
12 13 347   7.00   5.00   3.00  300.00              
12 13 347   8.00   5.30   2.80  280.00              
12 13 347   9.00   5.30   2.50  250.00              
12 13 347  10.00   5.40   2.20  210.00              
12 13 347  11.00   4.60   2.00                     
12 13 347  12.00   4.50         170.00              
12 13 347  13.00   3.00   1.50                     
12 13 347  14.00   2.80   1.50                     
12 13 347  15.00   2.50   1.50                     
12 13 347  16.00   2.00   1.50                     
12 13 347  17.00   2.00   1.40                     
12 13 347  18.00   1.90   1.70                     
12 13 347  19.00   2.20   1.80                     
12 13 347  20.00   2.40   1.60                     
12 13 347  21.00   2.90   2.00                     
