Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 1  9   9   0.00      2                            
 1  9   9   1.00    2.3                            
 1  9   9   7.00    4.1                            
 1  9   9   8.00    5.2    2.1                  2.1
 1  9   9   9.00      5                            
 1  9   9  10.00      6                  3.2       
 1  9   9  11.00    5.3                            
 1  9   9  12.00    5.8                            
 1  9   9  13.00    5.5                            
 1  9   9  14.00    5.3                            
 1  9   9  15.00    4.4                            
 1  9   9  16.00      3                            
 1  9   9  17.00    2.3                            
