Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 1  7   7   1.00    2.6                            
 1  7   7   2.00      3                            
 1  7   7   3.00      3                            
 1  7   7   7.00    3.4                            
 1  7   7   8.00    4.8                            
 1  7   7   9.00    6.2                            
 1  7   7  10.00      6                            
 1  7   7  11.00    5.5    3.5                    3
 1  7   7  12.00      6                            
 1  7   7  13.00    5.8                            
 1  7   7  14.00    5.3                            
 1  7   7  15.00      5                            
 1  7   7  16.00    3.5                            
