Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 1  6   6   7.00      4                            
 1  6   6   8.00      5                            
 1  6   6   9.00    4.5                            
 1  6   6  10.00      6                            
 1  6   6  11.00    6.8                            
 1  6   6  12.00    6.9                            
 1  6   6  13.00    6.1                            
 1  6   6  14.00    5.8                            
 1  6   6  15.00    5.3                            
 1  6   6  16.00    4.2                            
 1  6   6  17.00           3.3                  3.3
