Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 1 19  19  22.00   2.00   1.00                     
 1 19  19  23.00   2.00   1.20                     
 1 19  19   0.00   1.80   1.60                     
 1 19  19   1.00   1.70   1.60                     
 1 19  19   2.00   1.80   1.60                     
 1 19  19   3.00   2.00   1.60                     
 1 19  19   4.00   2.20   1.00                     
 1 19  19   5.00   4.00   2.00                     
 1 19  19   6.00   4.40   1.90                     
 1 19  19   7.00   4.50   2.00   2.00              
 1 19  19   8.00   4.70          2.25              
 1 19  19   9.00   5.00   1.90   2.40              
 1 19  19  10.00   5.40   2.00   2.35              
 1 19  19  11.00   5.30   2.00   2.15              
 1 19  19  12.00   4.50   2.00                     
 1 19  19  13.00   4.10   2.00                     
 1 19  19  14.00   3.40   1.60                     
 1 19  19  15.00   2.50   2.00                     
 1 19  19  16.00   2.10   1.60                     
 1 19  19  17.00   2.00   1.60                     
 1 19  19  18.00   2.00   2.30                     
 1 19  19  19.00          2.40                     
 1 19  19  21.00   2.10   1.10                     
