Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 1 16  16  22.00   2.30   1.60                     
 1 16  16  23.00   2.40   1.60                     
 1 16  16   0.00   2.00   1.60                     
 1 16  16   5.00   4.00   1.90   1.60              
 1 16  16   6.00   4.70   2.30   1.80              
 1 16  16   7.00   5.00   2.10   2.10              
 1 16  16   8.00   5.20   2.50   2.25              
 1 16  16   9.00   5.90   2.40   2.35              
 1 16  16  10.00   5.70   2.40   2.30              
 1 16  16  11.00   5.40   2.00   2.00              
 1 16  16  12.00   4.00   2.00                     
 1 16  16  13.00   3.80   2.10                     
 1 16  16  14.00   2.80   2.00                     
 1 16  16  15.00   2.40   2.30                     
 1 16  16  16.00   2.10   4.30                     
 1 16  16  17.00   2.00   1.60                     
 1 16  16  18.00   2.10   1.70                     
 1 16  16  19.00   2.20   1.80                     
 1 16  16  20.00   2.30   1.50                     
 1 16  16  21.00   2.50   1.60                     
