Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 3 28  87   0.00    2.6                            
 3 28  87   1.00    2.6                            
 3 28  87   2.00    2.5                            
 3 28  87   3.00    2.4                            
 3 28  87   6.00    3.3                            
 3 28  87   7.00    3.8    2.4           3.4    2.4
 3 28  87   8.00    4.3    2.7           3.8    2.7
 3 28  87  16.00    5.3                  3.5       
 3 28  87  17.00    5.3                            
 3 28  87  18.00    5.3                            
 3 28  87  19.00    4.3                            
 3 28  87  20.00    3.2                            
 3 28  87  21.00      3                            
 3 28  87  22.00    2.8                            
 3 28  87  23.00    2.7                            
