         2         1         1     2.615
         2         1         2    0.2382
         2         1         3    0.3955
         2         1         4     4.174
         2         1         5     16.97
         2         1         6      28.8
         2         1         7     15.01
         2         1         8     2.939
         2         1         9    0.5755
         2         1        10   0.04632
         2         1        11     1.383
         2         1        12      1.58
         2         1        13    0.9741
         2         1        14    0.4398
         2         1        15  0.009588
         2         1        16    0.1792
         2         1        17      4.24
         2         1        18     10.17
         2         1        19      6.44
         2         1        20    0.7338
         2         1        21   0.05312
         2         1        22     3.264
         2         1        23     10.21
         2         1        24     5.495
         2         1        25     1.073
         2         1        26     0.288
         2         1        27   0.07878
         2         1        28    0.5538
         2         1        29     10.76
         2         1        30     49.06
         2         1        31     54.76
         2         1        32     5.497
         2         1        33      15.9
         2         1        34     44.66
         2         1        35     26.64
         2         1        36     4.742
         2         1        37 0.0001795
         2         1        38    0.3986
         2         1        39   0.07507
         2         1        40    0.1499
         2         1        41     0.955
         2         1        42    0.1731
         2         1        43    0.8253
         2         1        44     1.196
         2         1        45    0.3798
         2         1        46    0.5266
         2         1        47     1.794
         2         1        48     8.202
         2         1        49        27
         2         1        50     36.15
         2         1        51      17.4
         2         1        52     2.594
         2         1        53   0.02626
         2         1        54     2.547
         2         1        55     13.95
         2         1        56     43.15
         2         1        57     54.35
         2         1        58     19.27
         2         1        59    0.1455
         2         1        60     3.789
         2         1        61     8.997
         2         1        62     9.277
         2         1        63     3.938
         2         1        64     4.469
         2         1        65     22.38
         2         1        66     33.65
         2         1        67     6.214
         2         1        68     2.226
         2         1        69      8.81
         2         1        70     7.553
         2         1        71     3.797
         2         1        72    0.8479
         2         1        73    0.9044
         2         1        74      23.3
         2         1        75     87.82
         2         1        76     98.01
         2         1        77     32.93
         2         1        78     6.201
         2         1        79     6.259
         2         1        80     11.34
         2         1        81      12.8
         2         1        82     8.991
         2         1        83     4.288
         2         1        84       2.9
         2         1        85     5.255
         2         1        86     5.215
         2         1        87    0.1844
         2         1        88     21.86
         2         1        89     43.57
         2         1        90     27.85
         2         1        91     15.59
         2         1        92     14.89
         2         1        93     7.937
         2         1        94    0.5363
         2         1        95    0.4458
         2         1        96     5.216
         2         1        97     28.06
         2         1        98     55.79
         2         1        99     43.45
         2         1       100     14.04
         2         1       101   0.04269
         2         1       102     16.06
         2         1       103     42.95
         2         1       104     29.16
         2         1       105     9.367
         2         1       106     3.632
         2         1       107     3.574
         2         1       108     5.499
         2         1       109     7.897
         2         1       110     10.28
         2         1       111     6.157
         2         1       112  0.001866
         2         1       113     4.561
         2         1       114     2.549
         2         1       115  0.003325
         2         1       116    0.5116
         2         1       117    0.8051
         2         1       118     1.066
         2         1       119    0.2459
         2         1       120    0.2867
         0         0         0         0
         4         2         1    0.9008
         4         2         2     2.941
         4         2         3    0.3341
         4         2         4     1.067
         4         2         5     1.198
         4         2         6     16.36
         4         2         7    0.2914
         4         2         8     16.42
         4         2         9     5.397
         4         2        10     2.806
         4         2        11     6.153
         4         2        12    0.4958
         4         2        13     1.811
         4         2        14     4.692
         4         2        15  0.004629
         4         2        16     5.779
         4         2        17  0.003215
         4         2        18     2.201
         4         2        19     2.454
         4         2        20    0.2685
         4         2        21     14.07
         4         2        22    0.4362
         4         2        23     19.55
         4         2        24     2.122
         4         2        25     11.94
         4         2        26     3.094
         4         2        27     10.26
         4         2        28     2.594
         4         2        29     21.52
         4         2        30      1.43
         4         2        31     30.63
         4         2        32 4.424e-005
         4         2        33     18.13
         4         2        34     1.113
         4         2        35     3.961
         4         2        36    0.1859
         4         2        37  0.006154
         4         2        38     1.466
         4         2        39     2.099
         4         2        40     4.749
         4         2        41     7.411
         4         2        42     3.198
         4         2        43     10.44
         4         2        44   0.05426
         4         2        45     5.779
         4         2        46     2.913
         4         2        47    0.4928
         4         2        48     9.591
         4         2        49    0.3945
         4         2        50     10.04
         4         2        51    0.4685
         4         2        52     3.673
         4         2        53    0.6363
         4         2        54    0.4339
         4         2        55     10.29
         4         2        56    0.2161
         4         2        57     22.28
         4         2        58     1.223
         4         2        59        17
         4         2        60     6.006
         4         2        61     5.481
         4         2        62     21.71
         4         2        63    0.3635
         4         2        64     47.69
         4         2        65    0.7741
         4         2        66     52.23
         4         2        67     3.025
         4         2        68     22.25
         4         2        69     1.854
         4         2        70      1.17
         4         2        71 8.009e-005
         4         2        72     4.838
         4         2        73     3.052
         4         2        74     26.98
         4         2        75     12.75
         4         2        76     42.39
         4         2        77     18.98
         4         2        78     22.32
         4         2        79     10.39
         4         2        80     2.784
         4         2        81     2.146
         4         2        82    0.2584
         4         2        83    0.8976
         4         2        84     3.527
         4         2        85     3.561
         4         2        86     7.756
         4         2        87     12.17
         4         2        88     9.972
         4         2        89     21.35
         4         2        90     11.94
         4         2        91     18.89
         4         2        92     16.38
         4         2        93     8.337
         4         2        94     21.45
         4         2        95     1.381
         4         2        96     23.56
         4         2        97   0.03832
         4         2        98      19.4
         4         2        99     3.066
         4         2       100     9.063
         4         2       101     15.04
         4         2       102    0.9707
         4         2       103     22.31
         4         2       104    0.1911
         4         2       105     10.08
         4         2       106   0.09764
         4         2       107     2.692
         4         2       108    0.2084
         4         2       109     4.349
         4         2       110    0.4635
         4         2       111     12.49
         4         2       112    0.1896
         4         2       113     18.43
         4         2       114    0.0146
         4         2       115      13.4
         4         2       116    0.7395
         4         2       117     4.871
         4         2       118     1.168
         4         2       119     1.266
         4         2       120     0.387
         0         0         0         0
         6         3         1     6.967
         6         3         2     40.04
         6         3         3     23.13
         6         3         4     2.527
         6         3         5     53.63
         6         3         6     44.92
         6         3         7  0.002958
         6         3         8     36.96
         6         3         9     33.34
         6         3        10   0.01487
         6         3        11     18.95
         6         3        12     10.64
         6         3        13     1.462
         6         3        14     13.38
         6         3        15     2.911
         6         3        16     4.663
         6         3        17     15.44
         6         3        18     3.812
         6         3        19     4.107
         6         3        20     20.15
         6         3        21     9.485
         6         3        22     1.064
         6         3        23     16.26
         6         3        24     12.02
         6         3        25    0.4118
         6         3        26     2.733
         6         3        27     5.814
         6         3        28     4.597
         6         3        29     1.009
         6         3        30    0.6521
         6         3        31     3.812
         6         3        32     1.943
         6         3        33   0.03282
         6         3        34  0.006419
         6         3        35   0.03606
         6         3        36    0.2862
         6         3        37     3.357
         6         3        38     2.042
         6         3        39     1.329
         6         3        40     8.936
         6         3        41      1.74
         6         3        42     5.213
         6         3        43     11.22
         6         3        44   0.09184
         6         3        45     10.06
         6         3        46     7.397
         6         3        47     1.178
         6         3        48     12.45
         6         3        49     2.822
         6         3        50     5.062
         6         3        51     14.59
         6         3        52     1.757
         6         3        53     7.165
         6         3        54     16.82
         6         3        55         2
         6         3        56     6.569
         6         3        57     11.81
         6         3        58    0.2289
         6         3        59     4.639
         6         3        60    0.8993
         6         3        61     3.159
         6         3        62     1.321
         6         3        63     6.811
         6         3        64     14.84
         6         3        65    0.0434
         6         3        66     23.19
         6         3        67     15.86
         6         3        68     1.386
         6         3        69     16.24
         6         3        70     2.103
         6         3        71     5.136
         6         3        72       2.5
         6         3        73      6.84
         6         3        74     17.04
         6         3        75  0.001764
         6         3        76     27.67
         6         3        77     26.52
         6         3        78    0.0158
         6         3        79     19.94
         6         3        80     14.77
         6         3        81    0.1408
         6         3        82      3.42
