Mo da yda  time  FoF2
 3  2  61  22.00   3.05
 3  2  61  23.00    3.2
 3  2  61   0.00    3.1
 3  2  61   1.00    2.9
 3  2  61   2.00   2.75
 3  2  61   3.00    2.5
 3  2  61   4.00    2.6
 3  2  61   5.00    3.9
 3  2  61   6.00    4.5
 3  2  61   7.00   5.25
 3  2  61   8.00    5.1
 3  2  61   9.00   5.05
 3  2  61  10.00    5.5
 3  2  61  11.00    4.8
 3  2  61  12.00    4.8
 3  2  61  13.00    4.7
 3  2  61  14.00    4.4
 3  2  61  15.00    4.2
 3  2  61  16.00    3.2
 3  2  61  17.00    3.4
 3  2  61  18.00    3.3
 3  2  61  19.00    3.2
 3  2  61  20.00    3.2
 3  2  61  21.00   3.25
